Time_Stamp,Log_Source,Event_ID,Username,Source_IP,Destination_IP,Source_Port,Dest_Port,Event_Description,Category_Type
2025-10-20 11:03:05,Firewall,,,,,,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 08:50:32,EDR,,admin_corp,,192.168.1.4,7419.0,80.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,,,admin_corp,192.168.1.10,192.168.1.8,,3389.0,,Network_Conn
,,,,,192.168.1.10,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,
,,,guest_ext,,,,,,Email_Blocked
2025-10-20 04:25:24,SIEM,3536.0,guest_ext,,,16860.0,80.0,User admin_corp authenticated successfully via service 8479.,Network_Conn
2025-10-20 08:50:52,,9520.0,,192.168.1.4,1.1.1.1,57815.0,,,
2025-10-20 06:38:12,,,,203.0.113.5,192.168.1.5,12298.0,,,
2025-10-20 08:51:00,Proxy,6147.0,user_a,,,56904.0,21.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
,,,,192.168.1.8,,,443.0,,
,,2085.0,svc_account,,1.1.1.1,52248.0,,,File_Write
2025-10-20 02:12:48,SIEM,,admin_corp,192.168.1.1,,23359.0,80.0,,Email_Blocked
,Firewall,6586.0,,192.168.1.3,,50694.0,,,
,Firewall,,,,,,,Suspicious activity: Mustang Panda executed LockBit malware. File hash is c741a85d2bd4e9d2.,
2025-10-20 08:51:24,Proxy,,,,,46800.0,,,
2025-10-20 04:25:44,EDR,4458.0,,,192.168.1.3,,,,Email_Blocked
2025-10-20 11:04:25,SIEM,,,,1.1.1.1,61467.0,443.0,,File_Write
2025-10-20 08:51:36,Firewall,9565.0,admin_corp,192.168.1.1,,44931.0,21.0,User user_a authenticated successfully via service 8294.,
2025-10-20 08:51:40,EDR,,,192.168.1.1,192.168.1.2,,22.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
,EDR,6569.0,admin_corp,,,22249.0,22.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 04:25:54,Firewall,,,,,17495.0,,,Email_Blocked
2025-10-20 11:04:50,,,,,,,22.0,,
2025-10-20 06:38:57,Proxy,4443.0,admin_corp,,192.168.1.10,4287.0,22.0,,Email_Blocked
,,,user_a,,,54383.0,,User user_a authenticated successfully via service 8143.,
,Firewall,3846.0,svc_account,,192.168.1.9,,443.0,User guest_ext authenticated successfully via service 8004.,Network_Conn
2025-10-20 06:39:06,,2401.0,guest_ext,192.168.1.9,203.0.113.5,11454.0,,User admin_corp authenticated successfully via service 8124.,Auth_Fail
2025-10-20 04:26:06,Proxy,4546.0,,,203.0.113.2,12306.0,3389.0,User admin_corp authenticated successfully via service 8252.,Auth_Fail
,Proxy,,guest_ext,203.0.113.2,,,22.0,,
2025-10-20 02:13:05,Firewall,4094.0,,,192.168.1.1,,22.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,
2025-10-20 11:05:30,Firewall,,svc_account,192.168.1.2,1.1.1.1,7712.0,,,
2025-10-20 02:13:07,EDR,1203.0,guest_ext,,203.0.113.4,21424.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
,,2921.0,,,203.0.113.4,,22.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,Firewall,2058.0,,192.168.1.10,192.168.1.9,18531.0,21.0,User guest_ext authenticated successfully via service 8826.,Auth_Fail
,SIEM,5390.0,user_a,,203.0.113.4,4464.0,,User svc_account authenticated successfully via service 8976.,
2025-10-20 08:52:44,,4927.0,,,203.0.113.1,21892.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
,,,admin_corp,,,3242.0,21.0,User svc_account authenticated successfully via service 8360.,Auth_Fail
,Proxy,1434.0,user_a,192.168.1.4,,25349.0,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 11:06:10,Proxy,8530.0,,203.0.113.1,,63259.0,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is b366d1a4fba0ace7.,File_Write
2025-10-20 02:13:15,SIEM,,svc_account,,,,,User admin_corp authenticated successfully via service 8997.,Network_Conn
2025-10-20 08:53:04,,,,,192.168.1.3,,80.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
,Proxy,1165.0,,,,,80.0,,File_Write
2025-10-20 11:06:30,,,,,,,,,Vulnerability_Scan
2025-10-20 06:39:57,Proxy,8832.0,,,192.168.1.9,,443.0,,Vulnerability_Scan
2025-10-20 04:26:40,,,,,192.168.1.5,29865.0,80.0,,
,,,,,,,21.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,
2025-10-20 06:40:06,,,svc_account,,,,,,
2025-10-20 11:06:55,Firewall,,svc_account,,,,,,
,,5684.0,,192.168.1.6,192.168.1.3,7939.0,3389.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 08:53:40,,4394.0,,192.168.1.5,192.168.1.4,,,User guest_ext authenticated successfully via service 8485.,Auth_Fail
2025-10-20 02:13:26,EDR,4666.0,guest_ext,203.0.113.1,1.1.1.1,62898.0,,Suspicious activity: Lazarus Group executed Clop malware. File hash is 3ffc9df7221fb626.,
2025-10-20 08:53:48,,2541.0,,192.168.1.4,1.1.1.1,51467.0,,,
,,,,192.168.1.5,,3635.0,,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 53cea35b25ee65ef.,File_Write
,,2817.0,svc_account,,,,,Suspicious activity: FIN7 executed Emotet malware. File hash is 39c231d970b461c5.,
2025-10-20 11:07:30,Firewall,4497.0,svc_account,,203.0.113.5,47527.0,,User guest_ext authenticated successfully via service 8749.,
2025-10-20 08:54:04,,,admin_corp,,203.0.113.4,17444.0,,,Network_Conn
,Proxy,8580.0,,,,,,User admin_corp authenticated successfully via service 8107.,Auth_Fail
2025-10-20 02:13:33,SIEM,9137.0,,,203.0.113.5,31436.0,,Suspicious activity: APT29 executed Emotet malware. File hash is e4708f0356d8f9d5.,
2025-10-20 06:40:42,,8961.0,,203.0.113.2,,,,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 3e43b23c252a2f07.,
,Proxy,8880.0,,192.168.1.4,203.0.113.5,,,,
,,8742.0,guest_ext,,,,,Suspicious activity: Lazarus Group executed Clop malware. File hash is b002c9de87f2dc7c.,
2025-10-20 06:40:51,,7806.0,user_a,203.0.113.1,,,443.0,,
2025-10-20 08:54:32,Proxy,3577.0,user_a,,192.168.1.8,,3389.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
2025-10-20 04:27:18,,,admin_corp,203.0.113.3,,8759.0,22.0,,Network_Conn
2025-10-20 04:27:20,SIEM,,,,203.0.113.2,,443.0,User admin_corp authenticated successfully via service 8548.,Network_Conn
2025-10-20 11:08:25,SIEM,,,192.168.1.7,,,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
2025-10-20 06:41:06,Proxy,,,203.0.113.3,203.0.113.5,,,,
,,,,203.0.113.5,192.168.1.8,6484.0,,,Vulnerability_Scan
,EDR,,user_a,203.0.113.4,,,80.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
2025-10-20 06:41:15,,1328.0,svc_account,,,21582.0,443.0,,Vulnerability_Scan
,,4605.0,user_a,203.0.113.2,192.168.1.10,18247.0,,,Email_Blocked
2025-10-20 06:41:21,,,,192.168.1.8,203.0.113.1,14594.0,22.0,User admin_corp authenticated successfully via service 8192.,
,,,,192.168.1.2,192.168.1.8,20649.0,443.0,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 8ecb3fbe00734129.,File_Write
2025-10-20 08:55:16,,2273.0,,203.0.113.5,,27409.0,80.0,,Email_Blocked
,,1221.0,,,,16356.0,443.0,,Network_Conn
2025-10-20 04:27:42,,3109.0,,192.168.1.5,,,3389.0,Suspicious activity: APT29 executed TrickBot malware. File hash is a105e59806471243.,
2025-10-20 04:27:44,,,,,203.0.113.5,,22.0,,Auth_Fail
,EDR,,svc_account,,,61690.0,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,,2199.0,guest_ext,,,,21.0,,Network_Conn
,Firewall,4098.0,guest_ext,192.168.1.2,,43401.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,
2025-10-20 06:41:48,,,,192.168.1.8,,31747.0,22.0,User svc_account authenticated successfully via service 8766.,
2025-10-20 04:27:54,,,,,192.168.1.10,8677.0,3389.0,Suspicious activity: APT29 executed Emotet malware. File hash is 18753c1d21d2e2ea.,
2025-10-20 04:27:56,Firewall,8498.0,,,203.0.113.5,47663.0,22.0,User admin_corp authenticated successfully via service 8358.,Network_Conn
2025-10-20 11:09:55,,8729.0,,,192.168.1.4,3990.0,,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 946535949409921a.,
2025-10-20 06:42:00,EDR,7179.0,,,,,80.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,
2025-10-20 02:14:01,,7569.0,,203.0.113.3,,50689.0,,,File_Write
,,,,192.168.1.3,203.0.113.4,37735.0,80.0,,
2025-10-20 06:42:09,Proxy,5539.0,,192.168.1.5,192.168.1.9,25507.0,,User user_a authenticated successfully via service 8052.,
2025-10-20 04:28:08,,,,,203.0.113.3,28865.0,443.0,,File_Write
,Proxy,3566.0,,,1.1.1.1,,80.0,,File_Write
2025-10-20 04:28:12,,,user_a,203.0.113.1,,,,,
,,,svc_account,,192.168.1.8,,21.0,User svc_account authenticated successfully via service 8141.,Network_Conn
,,,admin_corp,192.168.1.2,203.0.113.5,,443.0,User svc_account authenticated successfully via service 8178.,
2025-10-20 11:10:45,Proxy,4706.0,,,192.168.1.1,,3389.0,,
2025-10-20 04:28:20,EDR,,,,192.168.1.4,,,,Vulnerability_Scan
,,,,,,,80.0,,
,EDR,,svc_account,,,,21.0,,
2025-10-20 02:14:13,Proxy,2489.0,svc_account,,,30589.0,,,
2025-10-20 02:14:14,Firewall,,svc_account,,,,443.0,,
2025-10-20 04:28:30,Firewall,3284.0,,,1.1.1.1,52520.0,,User svc_account authenticated successfully via service 8073.,
2025-10-20 02:14:16,SIEM,4266.0,,,,,,,Email_Blocked
2025-10-20 08:57:08,,,admin_corp,,,,80.0,,Auth_Fail
2025-10-20 06:42:54,EDR,4799.0,admin_corp,192.168.1.6,,,443.0,,Vulnerability_Scan
,,,guest_ext,192.168.1.3,192.168.1.5,,,,
,SIEM,9283.0,,203.0.113.3,203.0.113.5,,3389.0,,Email_Blocked
2025-10-20 02:14:21,Proxy,,admin_corp,192.168.1.6,192.168.1.2,15731.0,3389.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,
2025-10-20 08:57:28,EDR,1166.0,,,203.0.113.3,3611.0,,User user_a authenticated successfully via service 8201.,Network_Conn
,,9005.0,,,,34967.0,,User guest_ext authenticated successfully via service 8068.,Auth_Fail
,,,user_a,,203.0.113.5,,,,Auth_Fail
2025-10-20 02:14:25,,5656.0,,,192.168.1.3,,3389.0,,
,Proxy,,,203.0.113.5,203.0.113.4,,21.0,,
,,,svc_account,,,,80.0,,File_Write
,SIEM,8330.0,user_a,192.168.1.1,203.0.113.4,54457.0,80.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 04:28:58,Firewall,7991.0,,,203.0.113.5,52555.0,,,Email_Blocked
2025-10-20 08:58:00,SIEM,,admin_corp,,,63032.0,,User guest_ext authenticated successfully via service 8624.,Auth_Fail
2025-10-20 04:29:02,Firewall,8037.0,,192.168.1.7,,44214.0,,,Network_Conn
2025-10-20 04:29:04,,1679.0,admin_corp,,1.1.1.1,,3389.0,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
2025-10-20 04:29:06,Firewall,4325.0,svc_account,192.168.1.4,,,3389.0,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 1bf180f905e1b5ca.,
2025-10-20 04:29:08,,4875.0,,203.0.113.5,,58973.0,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
,Proxy,,guest_ext,192.168.1.7,,60476.0,,,File_Write
,Proxy,9670.0,user_a,192.168.1.5,192.168.1.6,,80.0,,File_Write
2025-10-20 08:58:28,SIEM,,guest_ext,,203.0.113.2,43667.0,,,
2025-10-20 08:58:32,,1849.0,user_a,,192.168.1.6,6521.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,
2025-10-20 08:58:36,,,user_a,192.168.1.8,203.0.113.3,,,,Vulnerability_Scan
,,1288.0,,192.168.1.3,,52870.0,,,
2025-10-20 06:44:03,EDR,8647.0,,,203.0.113.5,23373.0,,User svc_account authenticated successfully via service 8423.,
2025-10-20 04:29:24,,,user_a,,192.168.1.3,,443.0,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
,Firewall,,,,,,22.0,,Vulnerability_Scan
,,,,,1.1.1.1,,443.0,,Email_Blocked
,,,,,203.0.113.5,,22.0,,Vulnerability_Scan
,,,,192.168.1.7,,16856.0,22.0,,
2025-10-20 04:29:34,,5479.0,,192.168.1.7,,,,,Vulnerability_Scan
,Proxy,,,192.168.1.9,,,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,,1017.0,guest_ext,,,,,,
,,,svc_account,203.0.113.4,,8333.0,,User user_a authenticated successfully via service 8209.,
,SIEM,,guest_ext,203.0.113.2,192.168.1.6,,21.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 06:44:36,,7156.0,,192.168.1.8,,19635.0,22.0,,Vulnerability_Scan
,EDR,,,192.168.1.4,192.168.1.5,50269.0,22.0,User admin_corp authenticated successfully via service 8579.,Auth_Fail
,SIEM,,,,1.1.1.1,1282.0,443.0,User user_a authenticated successfully via service 8583.,
2025-10-20 04:29:50,EDR,,admin_corp,192.168.1.2,203.0.113.2,3165.0,,User admin_corp authenticated successfully via service 8678.,
2025-10-20 08:59:44,EDR,5635.0,,,,,,,
,Proxy,7294.0,,192.168.1.5,192.168.1.7,,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
,EDR,4544.0,,203.0.113.3,203.0.113.5,,21.0,,File_Write
,Firewall,5346.0,,,203.0.113.2,36677.0,80.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,,2665.0,,192.168.1.2,,,80.0,,File_Write
,,7056.0,,,192.168.1.8,53284.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,
2025-10-20 11:15:10,Proxy,2467.0,,192.168.1.7,192.168.1.8,,443.0,,File_Write
,Proxy,,,,203.0.113.1,62871.0,443.0,,
,,,,192.168.1.9,192.168.1.4,5858.0,3389.0,,
2025-10-20 04:30:10,,4307.0,,192.168.1.9,,,,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,SIEM,,,192.168.1.3,192.168.1.7,33043.0,80.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,Firewall,7843.0,admin_corp,,,45399.0,21.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
,,2475.0,svc_account,,192.168.1.5,36546.0,,User svc_account authenticated successfully via service 8550.,
,,,user_a,,203.0.113.4,,,,Auth_Fail
2025-10-20 06:45:30,Firewall,,,,,,,,
2025-10-20 11:15:55,SIEM,,,,,,,,Network_Conn
,,,,,,,,User admin_corp authenticated successfully via service 8364.,
2025-10-20 02:15:13,,5156.0,,203.0.113.4,,,80.0,User admin_corp authenticated successfully via service 8359.,
2025-10-20 11:16:10,,,,,203.0.113.2,2702.0,443.0,,
2025-10-20 09:01:00,,,,,192.168.1.6,37092.0,,User user_a authenticated successfully via service 8050.,Network_Conn
,,8983.0,svc_account,192.168.1.4,,46221.0,,User admin_corp authenticated successfully via service 8088.,Network_Conn
2025-10-20 06:45:51,,,,192.168.1.7,192.168.1.8,,3389.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 11:16:30,SIEM,4811.0,guest_ext,,203.0.113.1,25664.0,,,
2025-10-20 04:30:38,SIEM,,guest_ext,,192.168.1.1,,,,
,SIEM,4422.0,,,,,21.0,,
,SIEM,,svc_account,,,,443.0,,
2025-10-20 04:30:44,,4309.0,svc_account,192.168.1.3,203.0.113.1,62517.0,443.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
2025-10-20 06:46:09,Firewall,,,,203.0.113.1,3078.0,,,
2025-10-20 06:46:12,EDR,,,192.168.1.3,192.168.1.9,,,,File_Write
,,8573.0,guest_ext,192.168.1.5,192.168.1.9,52464.0,,User admin_corp authenticated successfully via service 8626.,Network_Conn
2025-10-20 11:17:10,SIEM,,,192.168.1.5,192.168.1.8,30933.0,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 11:17:15,Firewall,8134.0,,,192.168.1.8,,21.0,,Network_Conn
2025-10-20 06:46:24,Proxy,3351.0,svc_account,,192.168.1.8,,22.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,
,SIEM,2849.0,,,,,,,File_Write
2025-10-20 02:15:30,,6505.0,svc_account,,,7706.0,80.0,Suspicious activity: APT29 executed Clop malware. File hash is 70f6cbff44f4a811.,File_Write
,Proxy,1199.0,,203.0.113.5,,,21.0,,Auth_Fail
2025-10-20 04:31:04,,,,192.168.1.9,,,,,File_Write
2025-10-20 11:17:45,,,,,192.168.1.1,,,,Auth_Fail
2025-10-20 11:17:50,SIEM,,guest_ext,,,63898.0,21.0,,
,,5142.0,svc_account,,192.168.1.6,24902.0,,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 36495c50cd192940.,
2025-10-20 06:46:48,SIEM,,admin_corp,192.168.1.6,192.168.1.1,29398.0,,,
,,,svc_account,,192.168.1.1,57721.0,443.0,User guest_ext authenticated successfully via service 8655.,Auth_Fail
2025-10-20 11:18:10,,,,,,,,User svc_account authenticated successfully via service 8157.,Network_Conn
2025-10-20 11:18:15,Firewall,7382.0,user_a,,,14466.0,,Suspicious activity: Mustang Panda executed Clop malware. File hash is aa17047d60d990db.,File_Write
,,4532.0,,,203.0.113.3,,,,Email_Blocked
2025-10-20 09:02:44,SIEM,,,,192.168.1.5,,,User guest_ext authenticated successfully via service 8877.,Auth_Fail
2025-10-20 06:47:06,,8747.0,,192.168.1.6,,,,Suspicious activity: FIN7 executed Emotet malware. File hash is 0aa11a595d90f8b7.,File_Write
,SIEM,3443.0,,192.168.1.10,203.0.113.4,,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 04:31:28,Proxy,1847.0,admin_corp,203.0.113.5,203.0.113.2,57894.0,,,
2025-10-20 11:18:45,,,,192.168.1.6,,35678.0,,User guest_ext authenticated successfully via service 8640.,Network_Conn
,Proxy,3434.0,guest_ext,,,,80.0,,
,EDR,3478.0,admin_corp,203.0.113.1,203.0.113.5,,,User admin_corp authenticated successfully via service 8267.,Auth_Fail
,,,svc_account,192.168.1.1,203.0.113.2,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,
,,3529.0,user_a,203.0.113.3,,50562.0,80.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 11:19:10,EDR,,admin_corp,203.0.113.1,,,21.0,,Network_Conn
2025-10-20 02:15:51,EDR,,,,,49536.0,80.0,,
2025-10-20 06:47:36,EDR,,admin_corp,203.0.113.3,192.168.1.6,60767.0,443.0,,File_Write
2025-10-20 02:15:53,EDR,9885.0,,192.168.1.6,203.0.113.5,41650.0,22.0,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 40a1c8072706b0bb.,File_Write
2025-10-20 11:19:30,EDR,3206.0,admin_corp,,,,,User svc_account authenticated successfully via service 8313.,Network_Conn
2025-10-20 09:03:40,Firewall,,,192.168.1.3,1.1.1.1,48931.0,,User admin_corp authenticated successfully via service 8107.,Network_Conn
,,,user_a,,,,,Suspicious activity: FIN7 executed Clop malware. File hash is 0f2143bb252783f7.,
,,8482.0,svc_account,,192.168.1.9,38544.0,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,EDR,8353.0,,,,,,,
2025-10-20 06:47:57,Firewall,3812.0,user_a,192.168.1.10,,19980.0,22.0,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is c0f8b3bcd4ade3af.,File_Write
2025-10-20 04:32:00,Proxy,,user_a,,192.168.1.1,,,User svc_account authenticated successfully via service 8248.,
,,,,203.0.113.3,203.0.113.5,63439.0,443.0,,
,,,svc_account,,,,80.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
2025-10-20 04:32:06,,4707.0,,192.168.1.6,1.1.1.1,43221.0,,User guest_ext authenticated successfully via service 8043.,
2025-10-20 02:16:04,,7637.0,,192.168.1.5,,,,,
,SIEM,3821.0,user_a,,,13339.0,,,Network_Conn
,Proxy,8946.0,user_a,,,,,User svc_account authenticated successfully via service 8988.,Auth_Fail
2025-10-20 02:16:07,,,svc_account,203.0.113.5,203.0.113.5,,21.0,,Auth_Fail
,,6883.0,guest_ext,,192.168.1.2,17370.0,21.0,,Network_Conn
2025-10-20 02:16:09,Firewall,1729.0,,,192.168.1.6,,,Suspicious activity: FIN7 executed LockBit malware. File hash is 45fac74b864b2e46.,
,EDR,,,192.168.1.4,,,,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 351294ded755003e.,File_Write
2025-10-20 11:20:55,EDR,,,,,13591.0,22.0,User user_a authenticated successfully via service 8867.,
,,4033.0,,,,2800.0,80.0,User admin_corp authenticated successfully via service 8537.,Network_Conn
,,8475.0,admin_corp,,192.168.1.4,37016.0,443.0,Suspicious activity: Mustang Panda executed QakBot malware. File hash is 74cb7926b738b6d0.,File_Write
,EDR,,user_a,192.168.1.9,192.168.1.5,26489.0,3389.0,,Email_Blocked
2025-10-20 06:48:45,,,svc_account,203.0.113.3,,7422.0,,,Auth_Fail
,Firewall,,svc_account,203.0.113.3,192.168.1.1,30468.0,,,
2025-10-20 11:21:25,,,,,192.168.1.8,16256.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 06:48:54,,8278.0,user_a,,203.0.113.5,,22.0,,Vulnerability_Scan
,EDR,9426.0,,192.168.1.8,203.0.113.3,11935.0,21.0,,Auth_Fail
2025-10-20 09:05:20,SIEM,5795.0,,192.168.1.2,,36432.0,,,
,Firewall,,,192.168.1.1,,30562.0,22.0,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 955b91080fe70f41.,
2025-10-20 06:49:06,Proxy,7586.0,,192.168.1.4,1.1.1.1,,22.0,User guest_ext authenticated successfully via service 8876.,
,,,,,,,3389.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,
,,3255.0,,192.168.1.7,192.168.1.5,,3389.0,,Auth_Fail
,,6746.0,,,,46238.0,80.0,User admin_corp authenticated successfully via service 8386.,Network_Conn
2025-10-20 02:16:26,SIEM,,,192.168.1.7,,40015.0,21.0,,File_Write
2025-10-20 06:49:21,,9951.0,guest_ext,203.0.113.1,,37633.0,443.0,,
,Firewall,,,,1.1.1.1,8529.0,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,Proxy,1668.0,,192.168.1.10,192.168.1.4,53803.0,,,Auth_Fail
2025-10-20 02:16:30,EDR,8301.0,user_a,203.0.113.1,,56627.0,,,
2025-10-20 11:22:35,,,,203.0.113.3,203.0.113.2,64474.0,443.0,,
,,4026.0,,,,,,,Vulnerability_Scan
,,2890.0,,,,28765.0,,,
,Proxy,1153.0,,,192.168.1.8,8381.0,21.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,,,,,192.168.1.3,50640.0,443.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 04:33:12,EDR,5528.0,,,192.168.1.3,,443.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,Proxy,,admin_corp,192.168.1.5,192.168.1.1,,443.0,,
2025-10-20 06:49:54,,,,203.0.113.2,192.168.1.4,,80.0,User user_a authenticated successfully via service 8003.,
2025-10-20 02:16:39,Firewall,,admin_corp,,,,,,
,SIEM,3177.0,,203.0.113.4,,,3389.0,,Vulnerability_Scan
2025-10-20 04:33:22,,,,,,19558.0,80.0,,Email_Blocked
,,,guest_ext,192.168.1.1,,,,,
,,,,,192.168.1.8,24962.0,,,
2025-10-20 04:33:28,Proxy,,,203.0.113.3,,,,,File_Write
,Firewall,5909.0,guest_ext,192.168.1.3,,,21.0,,File_Write
,,6528.0,,192.168.1.8,,,,,
,Firewall,,svc_account,192.168.1.5,,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,
,,,svc_account,203.0.113.4,,34912.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,
,,5589.0,,192.168.1.1,,,,User svc_account authenticated successfully via service 8124.,
,EDR,,,,,45133.0,,,
2025-10-20 09:07:24,,6755.0,,203.0.113.1,192.168.1.6,,443.0,User guest_ext authenticated successfully via service 8391.,
,,3259.0,,203.0.113.3,192.168.1.5,,21.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,
,,9507.0,,,192.168.1.6,,3389.0,,Email_Blocked
2025-10-20 02:16:54,,,,192.168.1.5,,44201.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 06:50:45,EDR,6588.0,user_a,192.168.1.6,,,21.0,User user_a authenticated successfully via service 8747.,Network_Conn
2025-10-20 02:16:56,,,,192.168.1.9,,42420.0,,"Inbound email flagged as spear phishing, potentially delivering Clop.",
,,9826.0,,203.0.113.2,192.168.1.6,21422.0,443.0,,Network_Conn
2025-10-20 04:33:56,,,,192.168.1.7,,,22.0,,
,SIEM,,,192.168.1.3,,,,,File_Write
2025-10-20 04:34:00,Proxy,9070.0,,192.168.1.9,1.1.1.1,62270.0,,,
2025-10-20 06:51:03,,,,,192.168.1.6,4366.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
,,2798.0,,203.0.113.1,192.168.1.2,,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,
2025-10-20 11:25:15,Proxy,4986.0,,203.0.113.1,192.168.1.10,,443.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
,,2970.0,,192.168.1.1,192.168.1.3,,,User user_a authenticated successfully via service 8770.,Auth_Fail
,,,svc_account,,203.0.113.2,,,,Email_Blocked
,,7197.0,,192.168.1.2,,41477.0,,,
,,1587.0,user_a,203.0.113.5,192.168.1.8,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,
2025-10-20 11:25:40,Firewall,2811.0,guest_ext,192.168.1.3,,45472.0,443.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
,,6762.0,,192.168.1.10,,54916.0,,,Auth_Fail
2025-10-20 09:08:40,Proxy,,,,192.168.1.4,,,User admin_corp authenticated successfully via service 8278.,Network_Conn
2025-10-20 11:25:55,SIEM,,,,,,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,,,,192.168.1.5,203.0.113.5,,,User user_a authenticated successfully via service 8060.,Network_Conn
