Time_UTC,Host_Name,EID,UID,Source_IP,Dest_IP,Dest_Port,Message,Event_Type
2025-10-20 05:09:18,Firewall,7738,guest_ext,192.168.1.5,192.168.1.7,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:34:40,SIEM,7001,svc_account,192.168.1.10,192.168.1.6,22,User guest_ext authenticated successfully via service 8005.,Network_Conn
2025-10-20 02:34:41,Firewall,4444,admin_corp,192.168.1.9,203.0.113.1,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 12:53:30,SIEM,7021,user_a,192.168.1.6,192.168.1.5,80,User user_a authenticated successfully via service 8975.,Auth_Fail
2025-10-20 05:09:26,SIEM,4668,svc_account,192.168.1.5,192.168.1.10,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 12:53:40,SIEM,7280,admin_corp,203.0.113.1,1.1.1.1,21,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 10:19:00,EDR,2945,admin_corp,203.0.113.4,192.168.1.1,21,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 12:53:50,Firewall,5372,admin_corp,203.0.113.5,192.168.1.8,80,User guest_ext authenticated successfully via service 8691.,Network_Conn
2025-10-20 12:53:55,EDR,8424,guest_ext,192.168.1.8,203.0.113.2,3389,User svc_account authenticated successfully via service 8452.,Network_Conn
2025-10-20 07:44:24,SIEM,4550,user_a,203.0.113.4,203.0.113.2,80,User user_a authenticated successfully via service 8063.,Network_Conn
2025-10-20 05:09:38,SIEM,2086,svc_account,192.168.1.4,192.168.1.9,3389,Suspicious activity: Mustang Panda executed QakBot malware. File hash is 8c36bc86d494956c.,File_Write
2025-10-20 10:19:20,Proxy,7474,svc_account,192.168.1.4,192.168.1.2,443,User user_a authenticated successfully via service 8356.,Network_Conn
2025-10-20 02:34:51,Proxy,3869,guest_ext,192.168.1.5,192.168.1.6,443,User user_a authenticated successfully via service 8321.,Network_Conn
2025-10-20 02:34:52,Firewall,1179,svc_account,203.0.113.1,192.168.1.5,3389,User guest_ext authenticated successfully via service 8989.,Network_Conn
2025-10-20 12:54:25,EDR,1734,user_a,203.0.113.2,192.168.1.2,443,User guest_ext authenticated successfully via service 8327.,Auth_Fail
2025-10-20 10:19:36,Firewall,3561,user_a,192.168.1.9,1.1.1.1,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:34:55,EDR,6790,svc_account,192.168.1.3,192.168.1.10,21,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is e1bb4660029636c3.,File_Write
2025-10-20 10:19:44,Proxy,6065,admin_corp,192.168.1.3,192.168.1.2,3389,User svc_account authenticated successfully via service 8748.,Auth_Fail
2025-10-20 12:54:45,SIEM,1772,admin_corp,192.168.1.4,192.168.1.1,443,Suspicious activity: Lazarus Group executed Emotet malware. File hash is d26e87867f166583.,File_Write
2025-10-20 12:54:50,Proxy,3318,user_a,192.168.1.1,192.168.1.4,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 05:09:58,EDR,8224,svc_account,192.168.1.4,203.0.113.5,3389,User admin_corp authenticated successfully via service 8730.,Auth_Fail
2025-10-20 07:45:00,EDR,9191,admin_corp,203.0.113.5,192.168.1.2,21,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 283331f99ca00586.,File_Write
2025-10-20 07:45:03,SIEM,7055,admin_corp,203.0.113.1,192.168.1.5,443,Suspicious activity: FIN7 executed TrickBot malware. File hash is 1ba06d71885c5b46.,File_Write
2025-10-20 12:55:10,EDR,6857,admin_corp,192.168.1.10,192.168.1.10,80,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 05:10:06,SIEM,7292,guest_ext,203.0.113.3,192.168.1.7,22,User admin_corp authenticated successfully via service 8875.,Network_Conn
2025-10-20 05:10:08,EDR,5170,svc_account,192.168.1.5,1.1.1.1,21,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:35:05,SIEM,4107,svc_account,203.0.113.3,192.168.1.2,443,User admin_corp authenticated successfully via service 8837.,Network_Conn
2025-10-20 07:45:18,Proxy,7093,svc_account,192.168.1.5,192.168.1.7,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:35:07,Proxy,7644,user_a,192.168.1.7,192.168.1.1,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 05:10:16,Firewall,4477,user_a,192.168.1.5,1.1.1.1,21,User svc_account authenticated successfully via service 8947.,Network_Conn
2025-10-20 05:10:18,EDR,3165,svc_account,192.168.1.4,192.168.1.8,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 07:45:30,Firewall,8914,guest_ext,192.168.1.8,1.1.1.1,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 07:45:33,Proxy,8970,admin_corp,192.168.1.5,192.168.1.4,443,User guest_ext authenticated successfully via service 8816.,Network_Conn
2025-10-20 12:56:00,Proxy,1854,user_a,203.0.113.2,203.0.113.4,443,User admin_corp authenticated successfully via service 8506.,Network_Conn
2025-10-20 05:10:26,SIEM,2427,admin_corp,192.168.1.10,192.168.1.8,21,User admin_corp authenticated successfully via service 8153.,Network_Conn
2025-10-20 07:45:42,SIEM,8190,user_a,192.168.1.5,203.0.113.1,3389,Suspicious activity: APT29 executed Emotet malware. File hash is 9af4d75009e355ee.,File_Write
2025-10-20 12:56:15,SIEM,2213,user_a,192.168.1.4,192.168.1.5,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 10:21:04,EDR,4514,user_a,192.168.1.10,192.168.1.6,443,User svc_account authenticated successfully via service 8405.,Network_Conn
2025-10-20 05:10:34,EDR,6149,admin_corp,203.0.113.3,192.168.1.3,80,Suspicious activity: Lazarus Group executed Emotet malware. File hash is dd6a53073bf9d4c0.,File_Write
2025-10-20 10:21:12,Proxy,8719,admin_corp,192.168.1.7,203.0.113.1,3389,User user_a authenticated successfully via service 8484.,Auth_Fail
2025-10-20 07:45:57,SIEM,2510,admin_corp,192.168.1.3,192.168.1.4,443,User admin_corp authenticated successfully via service 8991.,Auth_Fail
2025-10-20 12:56:40,SIEM,2863,user_a,192.168.1.4,1.1.1.1,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 10:21:24,SIEM,6278,user_a,192.168.1.2,192.168.1.7,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 12:56:50,EDR,3021,user_a,203.0.113.1,203.0.113.4,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 10:21:32,Firewall,8085,admin_corp,192.168.1.2,192.168.1.10,21,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 07:46:12,SIEM,3028,svc_account,192.168.1.7,1.1.1.1,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:35:25,Proxy,2171,admin_corp,203.0.113.1,203.0.113.2,3389,Suspicious activity: APT29 executed QakBot malware. File hash is 5acfea63dfc2bc34.,File_Write
2025-10-20 07:46:18,SIEM,2856,svc_account,192.168.1.10,192.168.1.6,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 07:46:21,EDR,7076,user_a,203.0.113.5,203.0.113.2,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 12:57:20,Firewall,7376,user_a,192.168.1.4,192.168.1.4,3389,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 426f1b937268485c.,File_Write
2025-10-20 02:35:29,Firewall,5250,guest_ext,192.168.1.9,192.168.1.3,80,Suspicious activity: Lazarus Group executed QakBot malware. File hash is be5a30525dab8833.,File_Write
2025-10-20 02:35:30,Proxy,4686,user_a,192.168.1.4,203.0.113.2,22,User admin_corp authenticated successfully via service 8247.,Auth_Fail
2025-10-20 07:46:33,SIEM,2704,guest_ext,192.168.1.10,192.168.1.4,443,User user_a authenticated successfully via service 8174.,Auth_Fail
2025-10-20 12:57:40,Firewall,3846,user_a,192.168.1.5,192.168.1.10,22,User svc_account authenticated successfully via service 8833.,Network_Conn
2025-10-20 07:46:39,SIEM,7466,svc_account,203.0.113.5,192.168.1.2,443,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 12:57:50,EDR,9497,guest_ext,192.168.1.8,192.168.1.1,3389,User admin_corp authenticated successfully via service 8351.,Network_Conn
2025-10-20 12:57:55,Proxy,3444,user_a,192.168.1.6,203.0.113.2,80,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 37813beb3689056c.,File_Write
2025-10-20 07:46:48,Firewall,8426,guest_ext,203.0.113.2,192.168.1.8,443,User admin_corp authenticated successfully via service 8712.,Network_Conn
2025-10-20 12:58:05,Proxy,2036,guest_ext,203.0.113.5,192.168.1.9,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 02:35:38,Proxy,9999,admin_corp,192.168.1.7,192.168.1.1,443,User admin_corp authenticated successfully via service 8268.,Auth_Fail
2025-10-20 02:35:39,Firewall,7998,user_a,203.0.113.3,1.1.1.1,3389,User guest_ext authenticated successfully via service 8237.,Network_Conn
2025-10-20 02:35:40,Proxy,9720,user_a,192.168.1.8,192.168.1.10,443,User admin_corp authenticated successfully via service 8375.,Auth_Fail
2025-10-20 02:35:41,Proxy,7886,svc_account,203.0.113.3,192.168.1.4,443,User user_a authenticated successfully via service 8914.,Network_Conn
2025-10-20 12:58:30,Proxy,2043,svc_account,192.168.1.6,192.168.1.7,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:35:43,EDR,4406,user_a,192.168.1.8,192.168.1.7,3389,User user_a authenticated successfully via service 8731.,Network_Conn
2025-10-20 10:22:56,Proxy,8287,svc_account,192.168.1.8,192.168.1.1,80,User admin_corp authenticated successfully via service 8869.,Auth_Fail
2025-10-20 12:58:45,Firewall,4244,admin_corp,192.168.1.9,192.168.1.9,443,User svc_account authenticated successfully via service 8017.,Network_Conn
2025-10-20 07:47:18,Proxy,7240,user_a,192.168.1.6,1.1.1.1,3389,User user_a authenticated successfully via service 8877.,Network_Conn
2025-10-20 07:47:21,Firewall,6764,guest_ext,192.168.1.8,192.168.1.5,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 07:47:24,EDR,4307,guest_ext,192.168.1.10,203.0.113.5,21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 10:23:16,Firewall,8927,admin_corp,192.168.1.2,203.0.113.3,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 12:59:10,EDR,2259,admin_corp,192.168.1.6,192.168.1.3,3389,Suspicious activity: FIN7 executed Emotet malware. File hash is f8c3b7f82451e6c1.,File_Write
2025-10-20 12:59:15,EDR,5837,svc_account,203.0.113.2,192.168.1.9,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 10:23:28,Firewall,8853,user_a,192.168.1.1,192.168.1.8,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 07:47:39,Proxy,3935,svc_account,192.168.1.9,1.1.1.1,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 10:23:36,EDR,4330,user_a,203.0.113.3,203.0.113.1,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 10:23:40,Firewall,1106,svc_account,192.168.1.6,203.0.113.5,443,User svc_account authenticated successfully via service 8567.,Auth_Fail
2025-10-20 02:35:56,EDR,6796,guest_ext,192.168.1.5,192.168.1.5,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 05:11:54,Firewall,3626,user_a,192.168.1.1,192.168.1.8,22,User svc_account authenticated successfully via service 8887.,Network_Conn
2025-10-20 05:11:56,Proxy,8891,svc_account,203.0.113.2,192.168.1.3,21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 07:47:57,Proxy,6209,admin_corp,192.168.1.4,203.0.113.5,22,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 13:00:00,EDR,6075,user_a,203.0.113.2,1.1.1.1,21,User guest_ext authenticated successfully via service 8765.,Auth_Fail
2025-10-20 10:24:04,Firewall,9524,admin_corp,192.168.1.2,203.0.113.1,22,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 10:24:08,EDR,2616,svc_account,203.0.113.5,203.0.113.5,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 13:00:15,SIEM,4232,admin_corp,203.0.113.4,203.0.113.1,3389,User svc_account authenticated successfully via service 8711.,Network_Conn
2025-10-20 07:48:12,Proxy,5361,admin_corp,192.168.1.5,203.0.113.3,21,User guest_ext authenticated successfully via service 8229.,Auth_Fail
2025-10-20 05:12:10,EDR,6596,user_a,192.168.1.9,192.168.1.2,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 07:48:18,Proxy,9755,admin_corp,203.0.113.3,192.168.1.8,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 07:48:21,Proxy,8915,svc_account,192.168.1.4,192.168.1.4,22,User guest_ext authenticated successfully via service 8761.,Auth_Fail
2025-10-20 07:48:24,EDR,6333,user_a,203.0.113.2,1.1.1.1,21,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is d99e74c3c30cb5e9.,File_Write
2025-10-20 10:24:36,Proxy,4486,admin_corp,192.168.1.1,203.0.113.3,21,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:36:10,Proxy,6357,guest_ext,192.168.1.7,1.1.1.1,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 05:12:22,Proxy,4778,svc_account,192.168.1.8,203.0.113.4,22,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 07:48:36,Proxy,5211,user_a,192.168.1.4,203.0.113.1,3389,User user_a authenticated successfully via service 8943.,Auth_Fail
2025-10-20 07:48:39,Firewall,2439,user_a,203.0.113.2,192.168.1.8,443,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 698e5ec0943d341a.,File_Write
2025-10-20 02:36:14,EDR,7023,admin_corp,192.168.1.8,203.0.113.5,22,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 05:12:30,SIEM,4167,guest_ext,192.168.1.8,192.168.1.5,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 07:48:48,Proxy,2164,user_a,192.168.1.9,192.168.1.7,80,User svc_account authenticated successfully via service 8236.,Network_Conn
2025-10-20 02:36:17,Firewall,8691,svc_account,192.168.1.10,192.168.1.9,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 10:25:12,Firewall,5686,admin_corp,192.168.1.4,192.168.1.10,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 05:12:38,SIEM,3711,svc_account,192.168.1.4,192.168.1.6,22,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 05:12:40,EDR,1466,guest_ext,192.168.1.7,1.1.1.1,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 05:12:42,EDR,8892,admin_corp,192.168.1.4,192.168.1.2,22,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 10:25:28,EDR,9984,guest_ext,192.168.1.7,192.168.1.4,80,User svc_account authenticated successfully via service 8090.,Network_Conn
2025-10-20 07:49:09,EDR,7293,admin_corp,192.168.1.10,192.168.1.6,21,User svc_account authenticated successfully via service 8594.,Auth_Fail
2025-10-20 02:36:24,EDR,9782,admin_corp,192.168.1.1,192.168.1.4,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 07:49:15,Firewall,3257,admin_corp,203.0.113.4,192.168.1.2,443,User svc_account authenticated successfully via service 8011.,Auth_Fail
2025-10-20 10:25:44,SIEM,2710,guest_ext,192.168.1.5,192.168.1.2,3389,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 05:12:54,SIEM,5224,svc_account,203.0.113.1,192.168.1.3,80,Suspicious activity: APT29 executed QakBot malware. File hash is 3b931a0172b7366a.,File_Write
2025-10-20 02:36:28,Firewall,6923,admin_corp,192.168.1.8,192.168.1.9,3389,Suspicious activity: APT29 executed QakBot malware. File hash is d27abbecd034324f.,File_Write
2025-10-20 10:25:56,Proxy,2685,user_a,192.168.1.6,192.168.1.1,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 10:26:00,Firewall,1124,admin_corp,203.0.113.4,192.168.1.4,443,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 4fdce55b8a054eb1.,File_Write
2025-10-20 07:49:33,Firewall,7656,guest_ext,203.0.113.1,192.168.1.1,21,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:36:32,Proxy,3635,svc_account,203.0.113.5,192.168.1.10,443,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 07:49:39,Firewall,8047,svc_account,192.168.1.1,203.0.113.3,80,User guest_ext authenticated successfully via service 8097.,Network_Conn
2025-10-20 05:13:08,Firewall,8832,svc_account,192.168.1.9,192.168.1.5,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 10:26:20,Proxy,2567,svc_account,192.168.1.9,192.168.1.9,22,User svc_account authenticated successfully via service 8731.,Network_Conn
2025-10-20 05:13:12,EDR,7462,svc_account,192.168.1.7,203.0.113.1,80,User admin_corp authenticated successfully via service 8381.,Auth_Fail
2025-10-20 02:36:37,EDR,8112,user_a,192.168.1.8,203.0.113.5,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:36:38,SIEM,9032,user_a,192.168.1.7,203.0.113.4,3389,User user_a authenticated successfully via service 8012.,Network_Conn
2025-10-20 02:36:39,Proxy,1376,user_a,192.168.1.4,1.1.1.1,80,User svc_account authenticated successfully via service 8207.,Network_Conn
2025-10-20 05:13:20,Proxy,3094,admin_corp,203.0.113.4,192.168.1.3,21,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:36:41,Firewall,4837,admin_corp,192.168.1.6,203.0.113.2,3389,Suspicious activity: FIN7 executed Emotet malware. File hash is 406218a25d7630ae.,File_Write
2025-10-20 07:50:06,Proxy,1250,svc_account,203.0.113.3,203.0.113.1,22,User guest_ext authenticated successfully via service 8077.,Auth_Fail
2025-10-20 10:26:52,EDR,4051,guest_ext,192.168.1.1,203.0.113.1,3389,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 10:26:56,EDR,5410,user_a,192.168.1.1,192.168.1.2,21,Suspicious activity: Lazarus Group executed Clop malware. File hash is 8234da0f48646ec6.,File_Write
2025-10-20 05:13:30,Firewall,4486,svc_account,192.168.1.6,1.1.1.1,21,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 1a7f3c2d33f6e40a.,File_Write
2025-10-20 05:13:32,SIEM,2831,guest_ext,203.0.113.3,203.0.113.2,22,Suspicious activity: Mustang Panda executed Clop malware. File hash is ba075790102a6d54.,File_Write
2025-10-20 05:13:34,Proxy,6920,guest_ext,192.168.1.2,192.168.1.5,443,User svc_account authenticated successfully via service 8759.,Network_Conn
2025-10-20 10:27:12,EDR,4366,admin_corp,203.0.113.1,203.0.113.4,443,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 15cd010b328723dc.,File_Write
2025-10-20 02:36:49,EDR,2070,user_a,203.0.113.3,203.0.113.3,22,Suspicious activity: FIN7 executed Clop malware. File hash is a5dee6197013de9d.,File_Write
2025-10-20 02:36:50,Firewall,2997,svc_account,192.168.1.3,203.0.113.5,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 13:04:15,SIEM,9436,user_a,203.0.113.2,203.0.113.5,3389,User svc_account authenticated successfully via service 8734.,Auth_Fail
2025-10-20 02:36:52,Proxy,5654,user_a,192.168.1.1,203.0.113.1,3389,User svc_account authenticated successfully via service 8062.,Auth_Fail
2025-10-20 02:36:53,Proxy,6024,admin_corp,203.0.113.4,203.0.113.2,3389,User guest_ext authenticated successfully via service 8198.,Network_Conn
2025-10-20 13:04:30,EDR,4710,svc_account,192.168.1.7,1.1.1.1,22,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 13:04:35,Proxy,8650,user_a,192.168.1.9,203.0.113.3,22,User admin_corp authenticated successfully via service 8008.,Network_Conn
2025-10-20 10:27:44,EDR,9191,guest_ext,192.168.1.6,192.168.1.7,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 07:50:51,EDR,1759,guest_ext,192.168.1.2,1.1.1.1,3389,Suspicious activity: FIN7 executed TrickBot malware. File hash is 5e28836e75e32f9b.,File_Write
2025-10-20 02:36:58,EDR,2069,svc_account,192.168.1.2,192.168.1.7,80,Suspicious activity: Lazarus Group executed Clop malware. File hash is 0500d23fb43ce515.,File_Write
2025-10-20 05:13:58,SIEM,8431,svc_account,192.168.1.8,1.1.1.1,80,User user_a authenticated successfully via service 8456.,Network_Conn
2025-10-20 07:51:00,EDR,9050,admin_corp,203.0.113.1,192.168.1.10,443,User svc_account authenticated successfully via service 8124.,Auth_Fail
2025-10-20 05:14:02,SIEM,8632,svc_account,203.0.113.4,203.0.113.3,80,User svc_account authenticated successfully via service 8553.,Auth_Fail
2025-10-20 13:05:10,Proxy,1867,svc_account,192.168.1.1,203.0.113.4,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 05:14:06,SIEM,1762,admin_corp,192.168.1.3,203.0.113.4,443,User svc_account authenticated successfully via service 8693.,Network_Conn
2025-10-20 10:28:16,SIEM,5665,admin_corp,192.168.1.1,1.1.1.1,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 10:28:20,SIEM,7617,admin_corp,192.168.1.8,192.168.1.5,443,User svc_account authenticated successfully via service 8153.,Network_Conn
2025-10-20 10:28:24,EDR,1428,user_a,203.0.113.2,192.168.1.4,21,User svc_account authenticated successfully via service 8990.,Auth_Fail
2025-10-20 05:14:14,Firewall,7247,guest_ext,192.168.1.9,203.0.113.2,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 13:05:40,Proxy,5347,guest_ext,192.168.1.5,192.168.1.8,80,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is c6a8f97b266d839d.,File_Write
2025-10-20 02:37:09,SIEM,4831,admin_corp,203.0.113.1,192.168.1.1,443,User guest_ext authenticated successfully via service 8634.,Network_Conn
2025-10-20 02:37:10,EDR,9551,user_a,192.168.1.8,203.0.113.4,3389,User admin_corp authenticated successfully via service 8269.,Network_Conn
2025-10-20 02:37:11,Firewall,2576,svc_account,192.168.1.8,192.168.1.8,80,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 07:51:36,Firewall,8015,admin_corp,192.168.1.5,192.168.1.9,21,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 13:06:05,SIEM,4854,admin_corp,192.168.1.5,192.168.1.1,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 07:51:42,SIEM,3002,admin_corp,192.168.1.2,192.168.1.6,80,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 13:06:15,SIEM,8792,admin_corp,192.168.1.3,1.1.1.1,80,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is bc42818d46529503.,File_Write
2025-10-20 05:14:32,Firewall,7478,guest_ext,203.0.113.4,192.168.1.9,3389,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 00d5c3091d6c2e1e.,File_Write
2025-10-20 07:51:51,Proxy,4714,svc_account,203.0.113.5,203.0.113.2,3389,User svc_account authenticated successfully via service 8857.,Auth_Fail
2025-10-20 07:51:54,EDR,9704,admin_corp,192.168.1.4,192.168.1.10,22,User svc_account authenticated successfully via service 8220.,Auth_Fail
2025-10-20 10:29:16,Firewall,4181,user_a,192.168.1.2,203.0.113.4,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:37:20,SIEM,5415,guest_ext,203.0.113.3,1.1.1.1,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 13:06:45,EDR,2830,admin_corp,203.0.113.1,192.168.1.10,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 07:52:06,EDR,2200,admin_corp,192.168.1.1,192.168.1.5,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 05:14:46,EDR,7932,admin_corp,192.168.1.2,192.168.1.1,3389,User admin_corp authenticated successfully via service 8345.,Network_Conn
2025-10-20 13:07:00,EDR,1288,user_a,192.168.1.10,203.0.113.2,80,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 07:52:15,Firewall,2310,admin_corp,192.168.1.7,203.0.113.1,21,User admin_corp authenticated successfully via service 8771.,Network_Conn
2025-10-20 02:37:26,EDR,9389,svc_account,192.168.1.3,192.168.1.7,21,User admin_corp authenticated successfully via service 8279.,Auth_Fail
2025-10-20 13:07:15,SIEM,4946,guest_ext,203.0.113.1,203.0.113.1,22,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 1d1a75aa20057004.,File_Write
2025-10-20 10:29:52,Proxy,1051,user_a,203.0.113.4,192.168.1.6,3389,User guest_ext authenticated successfully via service 8381.,Network_Conn
2025-10-20 13:07:25,SIEM,9641,guest_ext,192.168.1.2,203.0.113.1,22,User svc_account authenticated successfully via service 8127.,Auth_Fail
